BondID,ISIN,Issuer,Sector,CreditRating,Currency,FaceValue,CouponRate,CouponFrequency,BondType,IssueDate,MaturityDate,ValuationDate,YearsToMaturity,OriginalMaturityYears,YieldToMaturity,CleanPrice,AccruedInterest,DirtyPrice,MacaulayDuration,ModifiedDuration,Convexity,DV01_Per100Face,EffectiveDuration,EffectiveConvexity,SpreadOverBenchmark_bps,OAS_bps,ZSpread_bps,KeyRateBucket,Quantity,MarketValue_LocalCcy,MarketValue_INR,PortfolioWeight,IsCallable,CallDate,IsPutable,IsFloatingRate,BenchmarkIndex,PriceChange_Up50bps,PriceChange_Dn50bps,PriceChange_Up100bps,PriceChange_Dn100bps,PriceChange_Up200bps,PriceChange_Dn200bps,Recalc_CleanPrice,Recalc_MacaulayDuration,Recalc_ModifiedDuration,Recalc_Convexity,Recalc_DV01
ZTFI-0167,IN8380657875,Shriram Transport,NBFC,AA-,INR,100,0.0983,2,Fixed,2022-09-23,2028-09-21,2024-10-31,3.8905,6,0.0891,102.7151,0.072,104.7074,3.0518,2.9216,10.6598,0.03,2.9216,10.6598,100,100,103,3-5Y,5000,5135.76,5135.76,0.00016,False,,False,False,IN10YT,1.5141,-1.4868,3.0557,-2.9462,6.2208,-5.7829,102.71511193890021,3.051765281013276,2.9216076597705,42.639045440842224,0.03000932578148752
ZTFI-0168,IN8593213348,Tata Motors Finance,NBFC,AA,INR,100,0.0963,2,Fixed,2024-01-01,2030-12-30,2024-10-31,6.1629,7,0.0999,98.4042,1.9197,99.2584,4.6818,4.4591,25.2162,0.0439,4.4591,25.2162,133,133,133,5-7Y,10000,9840.42,9840.42,0.000307,False,,False,False,IN10YT,2.225,-2.163,4.512,-4.2639,9.2722,-8.2796,98.40416471891207,4.681754670420759,4.459026306415314,100.8647692447363,0.04387867591424547
ZTFI-0169,IN9559059929,Muthoot Finance,NBFC,AA+,INR,100,0.099,2,Fixed,2022-03-02,2027-03-01,2024-10-31,2.3299,5,0.0876,102.0506,0.5416,103.3536,1.8644,1.7862,4.1759,0.0182,1.697,4.1245,71,42,72,2-3Y,5000,5102.53,5102.53,0.000159,True,2025-12-30,False,False,IN10YT,0.9167,-0.9061,1.8441,-1.8015,3.7309,-3.5604,102.05064407981153,1.8644492025766461,1.786213070106003,16.703752944322215,0.018228419426809517
ZTFI-0170,IN2500292185,Muthoot Finance,NBFC,AA,INR,100,0.0992,2,Fixed,2022-03-23,2026-03-22,2024-10-31,1.3881,4,0.0949,100.4012,0.8001,102.8213,0.9764,0.9322,1.3242,0.0094,0.9322,1.3242,72,72,80,1-2Y,100000,100401.2,100401.2,0.003132,False,,False,False,IN10YT,0.4696,-0.4663,0.9426,-0.9293,1.8985,-1.8453,100.40122239179998,0.9764180681842858,0.9321858496198251,5.296756676021857,0.009359259879816907
ZTFI-0171,IN5289539264,IIFL Finance,NBFC,AA-,INR,100,0.0947,2,Fixed,2023-12-15,2027-12-14,2024-10-31,3.1184,4,0.0959,99.6935,2.354,101.9786,2.6801,2.5575,8.2122,0.0255,2.5575,8.2122,133,133,129,3-5Y,200000,199387.0,199387.0,0.006219,False,,False,False,IN10YT,1.2851,-1.2646,2.5906,-2.5087,5.2631,-4.9356,99.69345170651617,2.680121068454748,2.5574894493580302,32.848974874468055,0.025496495090949943
ZTFI-0172,IN5939172513,Muthoot Finance,NBFC,AA-,INR,100,0.0869,2,Fixed,2023-10-31,2027-10-30,2024-10-31,2.9952,4,0.0983,97.5264,1.5844,98.2558,2.2974,2.1898,6.0818,0.0214,2.1898,6.0818,150,150,145,2-3Y,5000,4876.32,4876.32,0.000152,False,,False,False,IN10YT,1.0752,-1.0604,2.1653,-2.106,4.3899,-4.1526,97.52638901599994,2.297391576805867,2.1897646445273478,24.3272822919247,0.021355983857565694
ZTFI-0173,IN3154100676,Mahindra Finance,NBFC,AA+,INR,100,0.0994,2,Fixed,2022-05-13,2027-05-12,2024-10-31,2.527,5,0.0907,101.9078,1.96,103.3443,2.2766,2.1778,6.0502,0.0222,2.234,5.3474,108,83,117,2-3Y,100000,101907.8,101907.8,0.003179,True,2026-02-04,False,False,IN10YT,1.1174,-1.102,2.2502,-2.1885,4.562,-4.3154,101.90777879832652,2.276633050693397,2.1778667916902443,24.200881597553973,0.022194156725979047
ZTFI-0174,IN4054115262,L&T Finance,NBFC,AA+,INR,100,0.0946,2,Fixed,2019-08-18,2025-08-16,2024-10-31,0.7912,6,0.0997,99.7571,2.1125,101.4233,0.5,0.4763,0.4536,0.0048,0.4763,0.4536,136,136,144,0-1Y,20000,19951.42,19951.42,0.000622,False,,False,False,IN10YT,0.2381,-0.237,0.4774,-0.4729,0.9593,-0.9412,99.75710815830834,0.5,0.47625851312092204,1.814577370561212,0.004751017200471893
ZTFI-0175,IN6201533688,Muthoot Finance,NBFC,AA-,INR,100,0.0853,2,Fixed,2023-06-11,2027-06-10,2024-10-31,2.6064,4,0.0864,99.7573,1.0469,99.8735,2.3034,2.208,6.1728,0.022,2.208,6.1728,133,133,128,2-3Y,50000,49878.65,49878.65,0.001556,False,,False,False,IN10YT,1.109,-1.0936,2.2334,-2.1719,4.5284,-4.2821,99.75733537190077,2.3033951976535567,2.2080092002047134,24.691327679050392,0.0220265114289064
ZTFI-0176,IN4973103241,Sundaram Finance,NBFC,AA+,INR,100,0.0895,2,Fixed,2024-01-10,2026-01-09,2024-10-31,1.191,2,0.091,99.8596,1.4362,100.7267,0.9786,0.936,1.3331,0.0093,0.936,1.3331,144,144,150,1-2Y,50000,49929.8,49929.8,0.001557,False,,False,False,IN10YT,0.469,-0.4657,0.9413,-0.928,1.896,-1.8427,99.85964991728571,0.9785686776972223,0.9359815186008821,5.332273402901394,0.009346678677653352
ZTFI-0177,IN2704774349,Sundaram Finance,NBFC,AA,INR,100,0.0812,2,Fixed,2020-05-01,2027-04-30,2024-10-31,2.4942,7,0.0863,99.0812,1.5356,99.5431,1.8854,1.8074,4.245,0.0179,1.8074,4.245,129,129,125,2-3Y,20000,19816.24,19816.24,0.000618,False,,False,False,IN10YT,0.9007,-0.8901,1.8118,-1.7698,3.6657,-3.4975,99.08120725973033,1.8853716809166416,1.8073831001453688,16.979962897054264,0.017907769954323725
ZTFI-0178,IN6879374160,Sundaram Finance,NBFC,AA-,INR,100,0.09,2,Fixed,2020-05-02,2026-05-01,2024-10-31,1.4976,6,0.0952,99.5149,0.389,101.7297,0.9784,0.9339,1.3275,0.0093,0.978,1.2894,78,54,77,1-2Y,100000,99514.9,99514.9,0.003104,True,2025-07-31,False,False,IN10YT,0.4663,-0.463,0.936,-0.9228,1.8852,-1.8323,99.5149042280827,0.9784176416619816,0.9339610936063207,5.309815891928922,0.009294304878298838
ZTFI-0179,IN1632945116,Tata Motors Finance,NBFC,AA,INR,100,0.0911,2,Fixed,2022-09-15,2028-09-13,2024-10-31,3.8686,6,0.0891,100.5902,1.419,101.7803,3.0758,2.9446,10.7763,0.0296,2.9446,10.7763,61,61,69,3-5Y,50000,50295.1,50295.1,0.001569,False,,False,False,IN10YT,1.4945,-1.4674,3.0162,-2.9078,6.1408,-5.7072,100.59024172584783,3.0758213126187868,2.9446377029522632,43.10521037727557,0.029620181833501347
ZTFI-0180,IN2299911914,L&T Finance,NBFC,AA,INR,100,0.0973,2,Fixed,2021-09-14,2025-09-13,2024-10-31,0.8679,4,0.089,100.3973,1.1507,100.8162,0.5,0.4787,0.4583,0.0048,0.4787,0.4583,122,122,129,0-1Y,200000,200794.6,200794.6,0.006263,False,,False,False,IN10YT,0.2409,-0.2397,0.4829,-0.4783,0.9704,-0.952,100.39731929152704,0.5,0.47869794159885115,1.8332137543278169,0.004805999008689663
ZTFI-0181,IN9606530745,Muthoot Finance,NBFC,AA-,INR,100,0.0804,2,Fixed,2023-05-28,2027-05-27,2024-10-31,2.5681,4,0.0976,96.2643,1.9547,96.7225,2.31,2.2025,6.1313,0.0212,2.2025,6.1313,149,149,153,2-3Y,500000,481321.5,481321.5,0.015013,False,,False,False,IN10YT,1.0675,-1.0527,2.1497,-2.0907,4.3585,-4.1224,96.26426662932074,2.3099649137492535,2.2024837087616835,24.525217083908007,0.021202047898696993
ZTFI-0182,IN4691373678,IIFL Finance,NBFC,AA,INR,100,0.0973,2,Fixed,2023-10-27,2025-10-26,2024-10-31,0.9856,2,0.0874,100.4743,0.33,102.5451,0.5,0.4791,0.459,0.0048,0.4791,0.459,150,150,145,0-1Y,20000,20094.86,20094.86,0.000627,False,,False,False,IN10YT,0.2413,-0.2401,0.4837,-0.4791,0.972,-0.9535,100.47427421672893,0.5,0.4790648653827728,1.8360251619537138,0.004813369465206905
ZTFI-0183,IN3030705345,Muthoot Finance,NBFC,AA+,INR,100,0.0965,2,Fixed,2022-05-09,2028-05-07,2024-10-31,3.5154,6,0.0988,99.3331,1.1792,100.4093,3.0504,2.9068,10.5568,0.0289,2.9068,10.5568,63,63,73,3-5Y,200000,198666.2,198666.2,0.006197,False,,False,False,IN10YT,1.4568,-1.4306,2.9398,-2.835,5.9846,-5.5651,99.33311771032959,3.0503695418210186,2.9067748635611004,42.22708916184,0.0288739009679542
ZTFI-0184,IN2414060293,Cholamandalam,NBFC,AA,INR,100,0.0971,2,Fixed,2022-12-26,2029-12-24,2024-10-31,5.1472,7,0.0881,103.5774,2.0989,105.9251,4.0955,3.9227,19.2284,0.0406,3.9227,19.2284,112,112,107,5-7Y,200000,207154.8,207154.8,0.006462,False,,False,False,IN10YT,2.0564,-2.0066,4.1626,-3.9634,8.5244,-7.7277,103.57741371606855,4.09552228423965,3.9227261953351378,76.91379368389264,0.040630583402908704
ZTFI-0185,IN2903494466,IIFL Finance,NBFC,AA+,INR,100,0.097,2,Fixed,2023-04-30,2028-04-28,2024-10-31,3.4908,5,0.092,101.2853,0.9631,101.5334,2.6761,2.5584,8.2256,0.0259,2.5584,8.2256,126,126,132,3-5Y,200000,202570.6,202570.6,0.006319,False,,False,False,IN10YT,1.3061,-1.2852,2.6329,-2.5496,5.3492,-5.0159,101.28531795207567,2.6761393789950763,2.558450649134872,32.90250007926008,0.025913348746231992
ZTFI-0186,IN1715454443,Mahindra Finance,NBFC,AA,INR,100,0.083,2,Fixed,2022-07-15,2025-07-14,2024-10-31,0.7009,3,0.0971,99.3276,0.6631,99.618,0.5,0.4768,0.4548,0.0047,0.4768,0.4548,136,136,131,0-1Y,500000,496638.0,496638.0,0.015491,False,,False,False,IN10YT,0.2374,-0.2362,0.4759,-0.4713,0.9562,-0.9382,99.32764293548233,0.5,0.47684898192742353,1.8190796125217623,0.004736428541103539
ZTFI-0187,IN4666099353,IIFL Finance,NBFC,AA,INR,100,0.0937,2,Fixed,2019-08-18,2026-08-16,2024-10-31,1.7906,7,0.0986,99.3319,1.9804,101.3011,1.4336,1.3662,2.5643,0.0136,1.3662,2.5643,105,105,105,1-2Y,200000,198663.8,198663.8,0.006197,False,,False,False,IN10YT,0.6817,-0.6754,1.3698,-1.3443,2.7651,-2.6632,99.33192813519474,1.4336322789922433,1.3662749251808286,10.257196019662752,0.013571472268098062
ZTFI-0188,IN7248251353,Mahindra Finance,NBFC,AA+,INR,100,0.0949,2,Fixed,2023-01-28,2027-01-27,2024-10-31,2.2396,4,0.0983,99.396,1.1003,99.6754,1.8677,1.7802,4.1435,0.0177,1.7802,4.1435,93,93,89,2-3Y,20000,19879.2,19879.2,0.00062,False,,False,False,IN10YT,0.8899,-0.8796,1.79,-1.7489,3.6213,-3.4565,99.3959962739354,1.867707600980622,1.780210266387668,16.573828573662134,0.017694577300469017
ZTFI-0189,IN3816846022,L&T Finance,NBFC,AA,INR,100,0.0998,2,Fixed,2023-02-09,2027-02-08,2024-10-31,2.2724,4,0.0935,101.1255,1.7856,103.069,1.8627,1.7795,4.1474,0.018,1.7795,4.1474,78,78,88,2-3Y,50000,50562.75,50562.75,0.001577,False,,False,False,IN10YT,0.905,-0.8945,1.8205,-1.7786,3.6829,-3.5152,101.12545878651866,1.8627413548313532,1.7795475087951784,16.58941031561611,0.017995755825931877
ZTFI-0190,IN2500743292,Cholamandalam,NBFC,AA-,INR,100,0.0898,2,Fixed,2024-03-16,2026-03-16,2024-10-31,1.3717,2,0.0915,99.841,1.0718,99.8515,0.9785,0.9357,1.3323,0.0093,0.9357,1.3323,111,111,112,1-2Y,50000,49920.5,49920.5,0.001557,False,,False,False,IN10YT,0.4688,-0.4654,0.9409,-0.9276,1.895,-1.8418,99.84099318479355,0.9784979642542467,0.9356901403339678,5.329206917892254,0.00934202329241622
ZTFI-0191,IN5830033542,Cholamandalam,NBFC,AA+,INR,100,0.0821,2,Fixed,2021-05-24,2027-05-23,2024-10-31,2.5572,6,0.0875,98.8106,0.5969,100.3045,2.3092,2.2124,6.1874,0.0219,2.2124,6.1874,65,65,70,2-3Y,500000,494053.0,494053.0,0.015411,False,,False,False,IN10YT,1.1007,-1.0854,2.2167,-2.1555,4.4944,-4.2499,98.81056616479292,2.3091546885378063,2.2123637734493955,24.74963941262546,0.02186049170170124
ZTFI-0192,IN2575326033,Sundaram Finance,NBFC,AA-,INR,100,0.0945,2,Fixed,2023-11-30,2026-11-29,2024-10-31,2.078,3,0.0853,101.6594,1.8714,102.5458,1.8699,1.7934,4.2017,0.0182,1.8186,4.0575,81,51,77,2-3Y,100000,101659.4,101659.4,0.003171,True,2025-11-14,False,False,IN10YT,0.9169,-0.9062,1.8445,-1.8018,3.7317,-3.5609,101.65937604455407,1.8698770899696615,1.7933890471104026,16.806813455253277,0.01823148115343809
ZTFI-0193,IN1001676184,Tata Motors Finance,NBFC,AA-,INR,100,0.0895,2,Fixed,2023-12-04,2026-12-03,2024-10-31,2.089,3,0.0953,98.966,0.2259,100.1302,1.8744,1.7891,4.1755,0.0177,1.7891,4.1755,98,98,97,2-3Y,5000,4948.3,4948.3,0.000154,False,,False,False,IN10YT,0.8905,-0.8801,1.7913,-1.7499,3.6238,-3.4586,98.96603598216193,1.874398764725562,1.7891459597437713,16.70210800037903,0.01770646834293417
ZTFI-0194,IN8914117393,Sundaram Finance,NBFC,AA+,INR,100,0.0956,2,Fixed,2019-06-22,2025-06-20,2024-10-31,0.6352,6,0.0904,100.2488,1.3101,102.4246,0.5,0.4784,0.4577,0.0048,0.4784,0.4577,97,97,107,0-1Y,50000,50124.4,50124.4,0.001563,False,,False,False,IN10YT,0.2404,-0.2392,0.4819,-0.4773,0.9684,-0.95,100.24875621890548,0.5,0.4783773440489859,1.8307590663948945,0.0047956733744214265
ZTFI-0195,IN0011972181,Cholamandalam,NBFC,AA+,INR,100,0.0945,2,Fixed,2023-06-07,2025-06-06,2024-10-31,0.5969,2,0.0947,99.9905,0.1183,101.9116,0.5,0.4774,0.4558,0.0048,0.4774,0.4558,97,97,93,0-1Y,50000,49995.25,49995.25,0.001559,False,,False,False,IN10YT,0.2392,-0.2381,0.4796,-0.4751,0.9638,-0.9456,99.99045209337852,0.5,0.4773953310736621,1.8232504170474517,0.004773497498132359
ZTFI-0196,IN5611002255,Mahindra Finance,NBFC,AA,INR,100,0.0979,2,Fixed,2022-12-29,2028-12-27,2024-10-31,4.1561,6,0.096,100.619,0.9809,102.9743,3.4064,3.2504,13.1829,0.0327,3.2504,13.1829,103,103,106,3-5Y,20000,20123.8,20123.8,0.000628,False,,False,False,IN10YT,1.6518,-1.6187,3.3368,-3.2042,6.8063,-6.2757,100.61900006495773,3.4063562050712797,3.2503398903351903,52.7317705835891,0.03270459496367712
ZTFI-0197,IN7621202169,Sundaram Finance,NBFC,AA-,INR,100,0.0897,2,Fixed,2020-12-11,2026-12-10,2024-10-31,2.1081,6,0.0877,100.3597,1.9343,102.333,1.8751,1.7963,4.2081,0.018,1.7963,4.2081,105,105,104,2-3Y,50000,50179.85,50179.85,0.001565,False,,False,False,IN10YT,0.9067,-0.8961,1.8239,-1.7816,3.69,-3.5211,100.3597199630034,1.875123288517455,1.7963532006681564,16.832311948721483,0.018028150417370103
ZTFI-0198,IN1670145089,IIFL Finance,NBFC,AA,INR,100,0.0945,2,Fixed,2022-05-19,2025-05-18,2024-10-31,0.5448,3,0.095,99.9761,1.6551,100.2011,0.5,0.4773,0.4557,0.0048,0.4773,0.4557,126,126,128,0-1Y,20000,19995.22,19995.22,0.000624,False,,False,False,IN10YT,0.2392,-0.238,0.4795,-0.4749,0.9635,-0.9453,99.9761336515513,0.5,0.477326968973747,1.8227282824773152,0.00477213048456092
ZTFI-0199,IN6289002877,IIFL Finance,NBFC,AA,INR,100,0.0974,2,Fixed,2023-08-02,2025-08-01,2024-10-31,0.7502,2,0.0898,100.3637,1.3405,101.2857,0.5,0.4785,0.458,0.0048,0.4937,0.3947,95,78,104,0-1Y,20000,20072.74,20072.74,0.000626,True,2025-03-16,False,False,IN10YT,0.2407,-0.2395,0.4825,-0.4779,0.9697,-0.9513,100.36367116470477,0.5,0.4785146904009953,1.8318104714364836,0.0048025491034886
ZTFI-0200,IN7751701660,IIFL Finance,NBFC,AA+,INR,100,0.0911,2,Fixed,2023-07-06,2025-07-05,2024-10-31,0.6762,2,0.0969,99.7234,1.1577,100.1945,0.5,0.4769,0.4549,0.0048,0.4769,0.4549,141,141,150,0-1Y,100000,99723.4,99723.4,0.003111,False,,False,False,IN10YT,0.2384,-0.2372,0.4778,-0.4733,0.9602,-0.9421,99.72340121131194,0.5,0.47689446325528156,1.8194266326683448,0.004755753789465971
ZTFI-0201,IN3758997571,Adani Ports,Energy,A,INR,100,0.0929,2,Fixed,2024-04-30,2027-04-30,2024-10-31,2.4942,3,0.1039,98.0585,0.8684,98.3054,1.8693,1.777,4.1263,0.0174,1.777,4.1263,194,194,194,2-3Y,200000,196117.0,196117.0,0.006117,False,,False,False,IN10YT,0.8763,-0.8662,1.7627,-1.7223,3.5659,-3.4041,98.05852901377715,1.8693016628540111,1.7769871789096547,16.505188421883197,0.01742487488402224
ZTFI-0202,IN6149331637,Dalmia Bharat,Infrastructure,A+,INR,100,0.1147,2,Fixed,2022-11-26,2025-11-25,2024-10-31,1.0678,3,0.0977,101.5831,2.4014,103.2715,0.9731,0.9278,1.3146,0.0094,0.9278,1.3146,131,131,140,1-2Y,50000,50791.55,50791.55,0.001584,False,,False,False,IN10YT,0.4729,-0.4696,0.9492,-0.9358,1.9117,-1.8583,101.58307804067802,0.9730865931977603,0.9277652602352674,5.258398934036452,0.009424525083390912
ZTFI-0203,IN0808697829,Dalmia Bharat,Steel,A+,INR,100,0.0952,2,Fixed,2024-02-16,2027-02-15,2024-10-31,2.2916,3,0.1114,97.1654,0.9155,99.4966,1.8656,1.7672,4.0862,0.0172,1.7672,4.0862,202,202,204,2-3Y,100000,97165.4,97165.4,0.003031,False,,False,False,IN10YT,0.8635,-0.8536,1.737,-1.6973,3.5136,-3.3548,97.16540596132138,1.865620276239934,1.7671879096712455,16.344745182710298,0.01717095306531455
ZTFI-0204,IN4722698485,Adani Ports,Steel,A,INR,100,0.1114,2,Fixed,2023-12-07,2026-12-06,2024-10-31,2.0972,3,0.1106,100.1401,0.3695,102.1186,1.8473,1.7505,4.0348,0.0175,1.7505,4.0348,208,208,208,2-3Y,20000,20028.02,20028.02,0.000625,False,,False,False,IN10YT,0.8815,-0.8714,1.7732,-1.7328,3.5867,-3.4251,100.14010905285514,1.847329535730187,1.7505254768598382,16.13907139897229,0.017529781215254545
ZTFI-0205,IN1587996846,JM Financial,Infrastructure,A,INR,100,0.1142,2,Fixed,2024-04-23,2026-04-23,2024-10-31,1.4757,2,0.0986,101.4518,2.1418,101.9113,0.9732,0.9275,1.3136,0.0094,0.9275,1.3136,134,134,138,1-2Y,200000,202903.6,202903.6,0.006329,False,,False,False,IN10YT,0.4721,-0.4688,0.9476,-0.9343,1.9086,-1.8553,101.45177995933611,0.9731807413549306,0.927457106027762,5.254573768288147,0.009409217424245116
ZTFI-0206,IN4380571983,Adani Ports,Energy,A+,INR,100,0.1123,2,Fixed,2023-05-21,2028-05-19,2024-10-31,3.5483,5,0.1146,99.3518,0.1319,100.4231,2.9868,2.8249,10.1028,0.0281,2.8249,10.1028,193,193,201,3-5Y,500000,496759.0,496759.0,0.015495,False,,False,False,IN10YT,1.4158,-1.3907,2.8568,-2.7564,5.8139,-5.4124,99.35181936847613,2.986774714863748,2.824907514294664,40.411308494527574,0.028065970109285434
ZTFI-0207,IN4397359893,Adani Ports,Energy,A+,INR,100,0.1133,2,Fixed,2023-09-30,2026-09-29,2024-10-31,1.911,3,0.0994,101.8937,0.4923,103.3492,1.4218,1.3545,2.5338,0.0138,1.3545,2.5338,139,139,146,1-2Y,200000,203787.4,203787.4,0.006357,False,,False,False,IN10YT,0.6933,-0.6868,1.3931,-1.3672,2.8119,-2.7087,101.8937218194202,1.4218066666986262,1.3544885840703307,10.135141783631603,0.013801388299284262
ZTFI-0208,IN8422940572,Vedanta Ltd,Steel,A,INR,100,0.0912,2,Fixed,2022-07-18,2026-07-17,2024-10-31,1.7084,4,0.1143,96.8963,1.3057,97.7127,1.4344,1.3569,2.5283,0.0131,1.3569,2.5283,197,197,202,1-2Y,200000,193792.6,193792.6,0.006045,False,,False,False,IN10YT,0.6605,-0.6543,1.327,-1.3025,2.6786,-2.5806,96.89631927313172,1.4344285504671483,1.3568827039371407,10.113205263728485,0.013147693969688345
ZTFI-0209,IN8182688615,JM Financial,Energy,A+,INR,100,0.0966,2,Fixed,2023-01-04,2026-01-03,2024-10-31,1.1745,3,0.1033,99.3786,1.4931,100.5254,0.9769,0.9289,1.3145,0.0092,0.9289,1.3145,175,175,170,1-2Y,20000,19875.72,19875.72,0.00062,False,,False,False,IN10YT,0.4632,-0.4599,0.9297,-0.9166,1.8724,-1.8201,99.37855080576279,0.9768924846825868,0.9289140728213634,5.257965272545008,0.00923141343800659
ZTFI-0210,IN3993056164,Vedanta Ltd,Steel,A,INR,100,0.1062,2,Fixed,2024-04-05,2028-04-04,2024-10-31,3.4251,4,0.1079,99.574,1.3507,100.8665,2.6454,2.51,7.9758,0.025,2.51,7.9758,215,215,219,3-5Y,500000,497870.0,497870.0,0.01553,False,,False,False,IN10YT,1.2596,-1.2397,2.539,-2.4596,5.1575,-4.8398,99.57396300187528,2.645444919733726,2.5100288625966374,31.90323688791347,0.024993352109783665
ZTFI-0211,IN1128801336,JSW Steel,Infrastructure,A,INR,100,0.1151,2,Fixed,2023-04-05,2026-04-04,2024-10-31,1.4237,3,0.1126,100.2304,2.7041,102.3796,0.9728,0.921,1.2956,0.0092,0.921,1.2956,231,231,230,1-2Y,200000,200460.8,200460.8,0.006253,False,,False,False,IN10YT,0.4632,-0.4599,0.9296,-0.9166,1.8722,-1.8203,100.23036788174447,0.9728212969817907,0.9209706494194743,5.182584208623131,0.009230922699960302
ZTFI-0212,IN5011024819,Vedanta Ltd,Infrastructure,A,INR,100,0.1146,2,Fixed,2023-02-11,2027-02-10,2024-10-31,2.2779,4,0.1063,101.4609,1.1159,101.7998,1.8445,1.7514,4.0426,0.0178,1.7514,4.0426,230,230,225,2-3Y,50000,50730.45,50730.45,0.001582,False,,False,False,IN10YT,0.8936,-0.8834,1.7975,-1.7565,3.636,-3.4719,101.46086522582725,1.844469892794341,1.7513838416126297,16.170499666499094,0.01776969199125506
ZTFI-0213,IN9015814491,JM Financial,Infrastructure,A+,INR,100,0.0984,2,Fixed,2022-10-23,2027-10-22,2024-10-31,2.9733,5,0.1156,96.3556,0.5409,98.1926,2.2715,2.1474,5.8915,0.0207,2.1474,5.8915,241,241,245,2-3Y,5000,4817.78,4817.78,0.00015,False,,False,False,IN10YT,1.0417,-1.0275,2.0975,-2.0408,4.2518,-4.0247,96.35558271297276,2.2714775404153347,2.1473601251799344,23.56592812636219,0.02069101361563147
ZTFI-0214,IN5088210099,JSW Steel,Infrastructure,A,INR,100,0.1018,2,Fixed,2024-01-12,2026-01-11,2024-10-31,1.1964,2,0.1137,98.9043,2.3048,101.0713,0.9757,0.9232,1.2994,0.0091,0.9232,1.2994,208,208,207,1-2Y,200000,197808.6,197808.6,0.00617,False,,False,False,IN10YT,0.4581,-0.4549,0.9195,-0.9067,1.8519,-1.8005,98.90429691788131,0.975652225270976,0.9231700101915843,5.197467889693883,0.009130548079367197
ZTFI-0215,IN9431290878,JSW Steel,Energy,A+,INR,100,0.0922,2,Fixed,2024-01-31,2026-01-30,2024-10-31,1.2485,2,0.0999,99.2841,0.8232,100.8314,0.9779,0.9314,1.3206,0.0092,0.9314,1.3206,244,244,246,1-2Y,100000,99284.1,99284.1,0.003097,False,,False,False,IN10YT,0.464,-0.4607,0.9313,-0.9182,1.8757,-1.8232,99.28407626285481,0.9778882705263691,0.9313665131924084,5.282232004867017,0.009246986392446425
ZTFI-0216,IN1357759492,Vedanta Ltd,Infrastructure,A,INR,100,0.107,2,Fixed,2021-11-30,2025-11-29,2024-10-31,1.0787,4,0.119,98.8992,2.1016,100.8043,0.9745,0.9198,1.2908,0.0091,0.9198,1.2908,121,121,129,1-2Y,10000,9889.92,9889.92,0.000308,False,,False,False,IN10YT,0.4564,-0.4532,0.9161,-0.9033,1.8449,-1.7938,98.89919314697181,0.974471219053251,0.9197463134056169,5.163084132106629,0.009096216829571738
ZTFI-0217,IN5777547812,Adani Ports,Energy,A,INR,100,0.1094,2,Fixed,2023-06-30,2025-06-29,2024-10-31,0.6598,2,0.1165,99.6645,2.4241,99.8736,0.5,0.4725,0.4465,0.0047,0.4725,0.4465,170,170,167,0-1Y,10000,9966.45,9966.45,0.000311,False,,False,False,IN10YT,0.236,-0.2349,0.4731,-0.4687,0.9507,-0.9329,99.66454051500119,0.5,0.47247814788566034,1.7858848018357114,0.004708931751240312
ZTFI-0218,IN9693084887,Vedanta Ltd,Infrastructure,A+,INR,100,0.1096,2,Fixed,2023-08-09,2026-08-08,2024-10-31,1.7687,3,0.1006,101.2248,1.3985,102.312,1.4239,1.3557,2.536,0.0137,1.356,2.4077,194,168,194,1-2Y,500000,506124.0,506124.0,0.015787,True,2025-09-18,False,False,IN10YT,0.6894,-0.6829,1.3851,-1.3595,2.796,-2.6933,101.22477305878517,1.4239178524569067,1.3557248904664445,10.14395570210894,0.013723294436761225
ZTFI-0219,IN2299275037,JM Financial,Steel,A+,INR,100,0.097,2,Fixed,2023-03-24,2027-03-23,2024-10-31,2.3901,4,0.0961,100.1603,2.2259,102.2981,1.8656,1.7801,4.1457,0.0178,1.7801,4.1457,212,212,208,2-3Y,10000,10016.03,10016.03,0.000312,False,,False,False,IN10YT,0.8967,-0.8863,1.8037,-1.7622,3.649,-3.4829,100.1602932221437,1.8655808494982689,1.7800494723517666,16.58278405794722,0.01782902771006751
ZTFI-0220,IN8449892665,Adani Ports,Infrastructure,A+,INR,100,0.1076,2,Fixed,2023-10-26,2025-10-25,2024-10-31,0.9829,2,0.1044,100.1521,2.3342,101.4618,0.5,0.4752,0.4516,0.0048,0.4752,0.4516,223,223,233,0-1Y,10000,10015.21,10015.21,0.000312,False,,False,False,IN10YT,0.2385,-0.2374,0.4782,-0.4737,0.9609,-0.9428,100.15206234556167,0.5,0.4751948298802509,1.806481010759365,0.004759174222845546
ZTFI-0221,IN9082723184,US Treasury,Government,SOV,USD,100,0.0263,2,Fixed,2023-05-23,2030-05-21,2024-10-31,5.5524,7,0.044,91.4364,0.0778,91.5879,5.137,5.0264,28.8363,0.046,5.0264,28.8363,0,0,5,5-7Y,5000,4571.82,381746.97,0.011908,False,,False,False,USD_BENCH,2.3309,-2.265,4.7278,-4.4641,9.7193,-8.6646,91.43635975691578,5.136966604160909,5.026386109746486,115.34524421894244,0.0459594448607944
